1.0,128.0,256.0,256.0,256.0,1.6777216e7,0.001310925,12.797998359936688,0.000172809,97.08531384360768
1.0,128.0,512.0,512.0,256.0,1.34217728e8,0.001373915,97.68997936553572,0.000323559,414.8168587490999
1.0,128.0,1024.0,1024.0,256.0,1.073741824e9,0.003736216,287.3875129275181,0.001193095,899.9633926887634
1.0,128.0,2048.0,2048.0,256.0,8.589934592e9,0.01330298,645.7150647448917,0.004052875,2119.4669443296425
1.0,128.0,4096.0,4096.0,256.0,6.8719476736e10,0.05031308,1365.837208455535,0.015303572,4490.42071589561
1.0,128.0,8192.0,8192.0,256.0,5.49755813888e11,0.239714947,2293.3731115565356,0.136579272,4025.177509278275
1.0,128.0,16384.0,16384.0,256.0,4.398046511104e12,1.422270157,3092.2722307418844,1.352259686,3252.36828150477
1.0,128.0,32768.0,32768.0,256.0,3.5184372088832e13,8.756093296,4018.2728643269593,11.078331117,3175.963212982561
