1.0,128.0,256.0,128.0,256.0,8.388608e6,0.000247579,33.882550620206075,0.001369984,6.123143044006353
1.0,128.0,512.0,128.0,256.0,3.3554432e7,0.000490778,68.36987803039257,0.000276488,121.3594514047626
1.0,128.0,1024.0,128.0,256.0,1.34217728e8,0.001532403,87.58644299182396,0.001585662,84.64460143460586
1.0,128.0,2048.0,128.0,256.0,5.36870912e8,0.002501559,214.6145311783572,0.002615708,205.2487938256105
1.0,128.0,4096.0,128.0,256.0,2.147483648e9,0.005333585,402.6341846994095,0.009016058,238.18432046466427
1.0,128.0,8192.0,128.0,256.0,8.589934592e9,0.010659701,805.8326018712908,0.030088613,285.4878884580024
1.0,128.0,16384.0,128.0,256.0,3.4359738368e10,0.023143001,1484.6708241511117,0.014510595,2367.9069237340027
1.0,128.0,32768.0,128.0,256.0,1.37438953472e11,0.064872333,2118.6066095695987,0.042983691,3197.4674643924836
1.0,128.0,256.0,256.0,256.0,1.6777216e7,0.001352914,12.400800050853196,0.0001703,98.51565472695245
1.0,128.0,512.0,256.0,256.0,6.7108864e7,0.001439203,46.62918573682796,0.000285129,235.36316544441289
1.0,128.0,1024.0,256.0,256.0,2.68435456e8,0.001696222,158.2549076712836,0.001686133,159.20182808829435
1.0,128.0,2048.0,256.0,256.0,1.073741824e9,0.003776722,284.30523189157157,0.002578228,416.46503877857197
1.0,128.0,4096.0,256.0,256.0,4.294967296e9,0.007498125,572.805507510211,0.009242627,464.69118530911186
1.0,128.0,8192.0,256.0,256.0,1.7179869184e10,0.016264997,1056.2479159387487,0.033511228,512.660090641859
1.0,128.0,16384.0,256.0,256.0,6.8719476736e10,0.037855388,1815.3156093922485,0.023407503,2935.788440826004
1.0,128.0,32768.0,256.0,256.0,2.74877906944e11,0.103454619,2656.99018179169,0.075828257,3625.006268362466
1.0,128.0,256.0,1024.0,256.0,6.7108864e7,0.001164255,57.641035683763434,0.000181309,370.1353159523245
1.0,128.0,512.0,1024.0,256.0,2.68435456e8,0.001931591,138.97116729162644,0.000343549,781.3600272450218
1.0,128.0,1024.0,1024.0,256.0,1.073741824e9,0.003883701,276.473864491628,0.001457753,736.5732219381473
1.0,128.0,2048.0,1024.0,256.0,4.294967296e9,0.007481007,574.1161979931312,0.002625488,1635.8739007757797
1.0,128.0,4096.0,1024.0,256.0,1.7179869184e10,0.01543747,1112.868182675011,0.009356428,1836.1568307905538
1.0,128.0,8192.0,1024.0,256.0,6.8719476736e10,0.036175005,1899.6397301396364,0.032736442,2099.1736590066816
1.0,128.0,16384.0,1024.0,256.0,2.74877906944e11,0.095158489,2888.6325311869973,0.139309539,1973.1449039107079
1.0,128.0,32768.0,1024.0,256.0,1.099511627776e12,0.267186639,4115.144499332544,1.25691345,874.7711529190813
