1.0,55.0,256.0,128.0,256.0,8.388608e6,0.000100713,83.29220656717604,0.000150899,55.590878667187994
1.0,55.0,512.0,128.0,256.0,3.3554432e7,0.000200508,167.34709837013983,0.000304842,110.07155182028724
1.0,55.0,1024.0,128.0,256.0,1.34217728e8,0.000402798,333.2134916260756,0.00063348,211.87366294121364
1.0,55.0,2048.0,128.0,256.0,5.36870912e8,0.000907181,591.8013185902263,0.001211883,443.0055640684786
1.0,55.0,4096.0,128.0,256.0,2.147483648e9,0.002658297,807.841880722884,0.00261523,821.1452331152518
1.0,55.0,8192.0,128.0,256.0,8.589934592e9,0.005673163,1514.1349881891283,0.00543356,1580.9036050029817
1.0,55.0,16384.0,128.0,256.0,3.4359738368e10,0.01248112,2752.9371056443656,0.011727464,2929.8523847952124
1.0,55.0,32768.0,128.0,256.0,1.37438953472e11,0.027441327,5008.466007201474,0.026937111,5102.215804508509
1.0,55.0,256.0,256.0,256.0,1.6777216e7,0.000102186,164.18311706104555,0.000150911,111.17291648720108
1.0,55.0,512.0,256.0,256.0,6.7108864e7,0.00020328,330.13018496654865,0.000309001,217.18008679583562
1.0,55.0,1024.0,256.0,256.0,2.68435456e8,0.000420536,638.3174234786082,0.000644444,416.5380638193544
1.0,55.0,2048.0,256.0,256.0,1.073741824e9,0.001153789,930.6223442934541,0.001279078,839.465477476745
1.0,55.0,4096.0,256.0,256.0,4.294967296e9,0.002826244,1519.673211513231,0.002790844,1538.949255494037
1.0,55.0,8192.0,256.0,256.0,1.7179869184e10,0.006201374,2770.3327011078513,0.005930385,2896.923080710612
1.0,55.0,16384.0,256.0,256.0,6.8719476736e10,0.014465311,4750.639425312045,0.013594342,5055.005732237721
1.0,55.0,32768.0,256.0,256.0,2.74877906944e11,0.03485631,7886.030017061474,0.034187087,8040.4015394467515
1.0,55.0,256.0,1024.0,256.0,6.7108864e7,0.000217594,308.41320992306777,0.000154396,434.6541620249229
1.0,55.0,512.0,1024.0,256.0,2.68435456e8,0.000449941,596.6014566354256,0.000330872,811.2969849367731
1.0,55.0,1024.0,1024.0,256.0,1.073741824e9,0.000958158,1120.6312779311972,0.000696545,1541.525420468168
1.0,55.0,2048.0,1024.0,256.0,4.294967296e9,0.002461124,1745.1242993038954,0.001640203,2618.558371128452
1.0,55.0,4096.0,1024.0,256.0,1.7179869184e10,0.005504071,3121.3022477362665,0.003798958,4522.258257132614
1.0,55.0,8192.0,1024.0,256.0,6.8719476736e10,0.012742334,5393.00545221935,0.009299213,7389.816400162035
1.0,55.0,16384.0,1024.0,256.0,2.74877906944e11,0.033031545,8321.678775364579,0.02601582,10565.79830826013
1.0,55.0,32768.0,1024.0,256.0,1.099511627776e12,0.094283185,11661.79979787488,0.080568497,13646.917451817428
